Image Name,Focus Score (Daugman),Defocus Metric,Occlusion Percentage,Occlusion Score,Pixel Ratio,Estimated Pixels,Occluded Pixels,Pixel Count Score,Sharpness,Focus Score,Motion Blur Angle,Motion Blur Strength,Motion Blur Metric,Blur Score,Off-Angle Metric,Usable Area,Gray Level Spread,Iris Size,Dilation Metric,Dilation Score,Interlacing Score,Illumination Score,Lighting Score,Quality Score 1,Quality Score 2
C377_S1_I12.tiff,44.49,1184267.0,100.03,0.87,0.67,10298.0,4990.0,15288.0,21.86,0.48,135.0,285.0,261846.0,13.5,5.19,52.8,5.14,75.24,68.7,0.99,56.47,0.13,76.06,0.65,0.73
C384_S1_I11.tiff,22.98,1011502.0,100.03,0.88,0.83,11922.0,2397.0,14319.0,17.99,0.58,45.0,279.0,294612.99,10.5,5.62,79.36,5.16,71.97,45.43,0.99,54.59,0.12,58.06,0.64,0.84
C437_S1_I11.tiff,9.47,881405.0,100.03,0.88,0.64,8909.0,5093.0,14002.0,15.17,0.36,135.0,290.0,254154.39,10.5,5.67,59.48,5.07,71.27,63.65,0.99,55.85,0.12,57.53,0.64,0.79
C412_S1_I4.tiff,4.27,1102838.0,100.1,0.95,0.94,5520.0,380.0,5900.0,11.64,0.17,135.0,290.0,228456.3,7.5,5.05,93.56,5.62,46.13,25.37,1.0,52.81,0.05,52.21,0.64,0.7
C426_S1_I2.tiff,2.46,784926.0,100.23,0.94,0.47,3489.0,3956.0,7445.0,10.15,0.18,135.0,283.0,252490.04,13.5,2.86,62.94,5.88,65.21,60.87,0.98,50.63,0.06,88.99,0.65,0.7
C2_S1_I13.tiff,25.75,2996102.0,100.05,0.86,0.48,7918.0,8742.0,16660.0,18.68,0.29,135.0,275.0,290835.3,10.5,5.46,47.86,5.84,83.68,72.21,0.99,54.96,0.14,164.87,0.64,0.81
C186_S2_I7.tiff,28.38,1581272.0,100.01,0.94,0.91,6933.0,660.0,7593.0,18.61,0.54,135.0,285.0,255219.16,10.5,5.29,90.14,6.01,54.8,31.39,1.0,54.54,0.06,97.49,0.65,0.75
C282_S1_I13.tiff,47.7,1667684.0,100.08,0.79,0.61,15572.0,10109.0,25681.0,23.51,0.98,135.0,289.0,243764.58,10.5,4.49,47.64,5.44,98.22,72.36,0.98,54.5,0.21,114.01,0.64,0.71
C190_S2_I14.tiff,4.29,1640908.0,100.06,0.86,0.64,11042.0,6198.0,17240.0,10.88,0.15,135.0,287.0,280071.5,10.5,2.05,54.05,5.96,91.95,67.79,0.99,49.83,0.14,298.28,0.65,0.74
C20_S2_I3.tiff,11.94,1103848.0,100.02,0.96,0.92,4131.0,371.0,4502.0,14.74,0.28,45.0,287.0,277781.13,7.5,3.94,92.36,5.9,40.94,27.64,1.0,52.93,0.04,75.2,0.65,0.67
C237_S2_I3.tiff,22.12,1706144.0,87.98,0.95,0.91,5235.0,538.0,5773.0,14.17,0.24,135.0,265.0,270436.9,7.5,10.07,86.62,5.8,54.75,36.57,1.0,53.63,0.05,94.55,0.66,0.68
C319_S2_I13.tiff,5.14,3480959.0,100.05,0.84,0.81,15534.0,3602.0,19136.0,11.07,0.28,135.0,295.0,259693.68,7.5,5.57,83.28,5.75,87.09,40.9,1.0,49.72,0.16,194.71,0.65,0.71
C180_S1_I7.tiff,10.78,1167238.0,100.07,0.93,0.93,7668.0,554.0,8222.0,15.62,0.28,135.0,267.0,279102.93,13.5,5.57,90.12,5.21,55.35,31.43,1.0,54.19,0.07,54.8,0.64,0.73
C335_S2_I15.tiff,5.38,2150929.0,99.61,0.9,0.8,9570.0,2402.0,11972.0,12.38,0.16,135.0,285.0,213787.87,19.5,7.46,79.4,6.12,70.84,45.39,1.0,52.85,0.1,177.46,0.64,0.76
C293_S1_I10.tiff,85.33,2369457.0,100.01,0.91,0.92,10164.0,934.0,11098.0,22.4,0.68,45.0,282.0,282565.43,7.5,14.63,91.85,6.02,68.31,28.55,1.0,56.47,0.09,162.11,0.68,0.74
C346_S1_I6.tiff,37.85,1234934.0,100.04,0.96,0.82,4061.0,901.0,4962.0,21.05,0.31,45.0,277.0,260283.11,10.5,13.65,65.47,6.6,44.78,58.76,1.0,56.78,0.04,132.46,0.67,0.66
C307_S1_I11.tiff,40.43,2724003.0,100.02,0.91,0.85,9541.0,1694.0,11235.0,20.27,0.22,135.0,290.0,268597.57,7.5,11.27,84.72,6.24,69.16,39.09,1.0,56.36,0.09,216.07,0.65,0.7
C376_S1_I11.tiff,31.19,1306129.0,100.02,0.9,0.8,9941.0,2469.0,12410.0,18.82,0.62,45.0,291.0,273270.39,10.5,5.84,71.62,5.28,67.16,53.28,0.99,54.67,0.1,65.02,0.65,0.78
C16_S1_I3.tiff,13.14,624112.0,100.13,0.97,0.35,1109.0,2015.0,3124.0,14.05,0.15,45.0,287.0,285199.7,13.5,3.54,17.25,6.0,35.12,90.97,0.98,53.38,0.03,34.38,0.66,0.67
C393_S1_I9.tiff,17.09,514649.0,99.73,0.93,0.95,7462.0,374.0,7836.0,15.09,0.39,135.0,277.0,276403.25,13.5,9.45,95.03,5.04,55.03,22.29,1.0,54.76,0.07,41.39,0.64,0.75
C307_S2_I14.tiff,13.25,1134011.0,98.69,0.83,0.98,20602.0,386.0,20988.0,14.47,0.27,45.0,289.0,236632.99,13.5,9.31,96.89,5.38,90.01,17.64,1.0,51.79,0.17,119.65,0.64,0.71
C50_S2_I11.tiff,13.47,1410374.0,98.25,0.93,0.82,6499.0,1392.0,7891.0,13.63,0.17,135.0,274.0,290979.5,10.5,4.55,77.64,6.07,54.95,47.29,1.0,52.62,0.07,112.0,0.64,0.76
C72_S1_I4.tiff,15.66,762483.0,100.04,0.96,0.41,1971.0,2864.0,4835.0,16.48,0.15,45.0,284.0,250847.84,19.5,2.59,13.58,5.19,44.26,92.96,0.98,53.95,0.04,30.19,0.65,0.72
C362_S1_I11.tiff,30.39,2742397.0,100.07,0.91,0.91,10285.0,1064.0,11349.0,20.11,0.48,45.0,293.0,262694.72,7.5,10.47,91.6,6.26,66.68,28.99,1.0,57.22,0.09,257.7,0.64,0.7
C310_S1_I8.tiff,49.48,2228898.0,97.9,0.92,0.93,8522.0,638.0,9160.0,22.58,0.45,45.0,288.0,312885.72,7.5,19.11,93.99,6.6,59.09,24.51,1.0,57.15,0.08,281.68,0.64,0.7
C450_S1_I3.tiff,4.99,256888.0,100.04,0.96,0.6,3041.0,2056.0,5097.0,12.02,0.3,45.0,290.0,253135.28,13.5,1.45,28.06,4.92,43.3,84.82,0.98,52.63,0.04,14.58,0.64,0.68
C132_S2_I8.tiff,25.77,892854.0,100.33,0.94,0.33,2532.0,5060.0,7592.0,18.09,0.34,135.0,271.0,294478.75,16.5,2.07,55.3,6.06,71.51,66.86,0.98,55.99,0.06,148.79,0.64,0.73
C173_S1_I12.tiff,29.26,1624481.0,100.12,0.95,0.93,6035.0,438.0,6473.0,17.83,0.41,135.0,283.0,221442.09,16.5,20.44,93.19,5.74,54.54,26.09,1.0,55.94,0.05,96.24,0.66,0.7
C20_S1_I5.tiff,31.27,1531756.0,100.1,0.95,0.83,4992.0,1049.0,6041.0,19.64,0.22,45.0,294.0,248708.6,7.5,14.93,78.21,6.24,46.01,46.68,1.0,55.18,0.05,124.69,0.63,0.7
C27_S1_I15.tiff,10.72,3734046.0,100.01,0.83,0.9,18408.0,1968.0,20376.0,13.56,0.28,135.0,293.0,277052.87,7.5,7.33,89.47,5.66,91.38,32.45,1.0,50.88,0.17,197.61,0.64,0.73
C326_S2_I11.tiff,11.16,1216818.0,100.07,0.93,0.92,7536.0,637.0,8173.0,15.3,0.36,135.0,285.0,224509.82,16.5,8.05,91.19,5.55,56.11,29.67,1.0,54.45,0.07,54.96,0.64,0.71
C160_S1_I8.tiff,45.72,1782209.0,100.05,0.93,0.94,8228.0,519.0,8747.0,20.72,1.15,45.0,284.0,287687.47,10.5,15.46,94.8,6.07,57.78,22.8,1.0,57.26,0.07,134.81,0.65,0.81
C189_S2_I11.tiff,19.39,1875944.0,100.02,0.9,0.41,4705.0,6712.0,11417.0,15.24,0.17,135.0,294.0,284093.2,7.5,3.93,28.23,5.68,63.37,84.71,0.98,53.47,0.1,108.31,0.63,0.8
C238_S1_I4.tiff,49.78,1270436.0,100.04,0.96,0.94,4713.0,307.0,5020.0,21.96,0.34,135.0,288.0,288640.46,10.5,26.06,94.55,6.03,43.92,23.34,1.0,56.93,0.04,87.19,0.64,0.67
C103_S2_I14.tiff,6.41,2775849.0,100.04,0.84,0.87,16197.0,2411.0,18608.0,12.28,0.23,135.0,286.0,292845.8,4.5,7.8,86.15,5.23,80.51,37.22,1.0,51.32,0.16,145.21,0.65,0.71
C8_S1_I13.tiff,32.67,4929313.0,100.04,0.83,0.83,16691.0,3361.0,20052.0,17.91,0.57,135.0,272.0,269619.64,13.5,6.78,81.62,5.76,94.08,42.87,1.0,56.25,0.17,293.94,0.66,0.72
C74_S2_I14.tiff,47.96,1165398.0,100.14,0.88,0.67,9889.0,4786.0,14675.0,20.02,0.69,45.0,292.0,288193.67,13.5,4.04,44.69,5.41,78.13,74.37,0.99,55.29,0.12,79.89,0.65,0.8
C280_S1_I9.tiff,4.12,129852.0,92.43,0.95,0.24,1507.0,4672.0,6179.0,12.24,0.28,45.0,282.0,211042.63,22.5,0.0,20.01,4.69,48.03,89.44,0.95,51.97,0.05,8.54,0.64,0.8
C96_S1_I2.tiff,9.42,1238780.0,100.07,0.96,0.89,4766.0,589.0,5355.0,14.25,0.12,45.0,273.0,289499.89,10.5,8.57,87.03,6.28,43.68,36.01,1.0,52.72,0.04,111.39,0.66,0.71
C13_S1_I12.tiff,27.92,2354401.0,100.05,0.91,0.88,9924.0,1361.0,11285.0,18.43,0.62,45.0,291.0,269357.2,10.5,7.19,86.23,5.81,69.29,37.11,1.0,55.1,0.09,147.12,0.64,0.78
C199_S1_I3.tiff,24.29,1367278.0,95.33,0.96,0.43,2186.0,2844.0,5030.0,17.77,0.28,45.0,284.0,312110.12,7.5,2.69,72.56,6.72,64.07,52.39,0.99,54.96,0.04,122.2,0.65,0.67
C475_S1_I4.tiff,10.57,837505.0,100.05,0.97,0.87,3346.0,489.0,3835.0,16.02,0.32,45.0,281.0,250164.15,7.5,6.54,91.8,5.85,45.5,28.63,1.0,56.43,0.03,44.06,0.65,0.67
C337_S1_I7.tiff,5.84,852087.0,100.09,0.94,0.98,7456.0,122.0,7578.0,12.51,0.38,45.0,273.0,262998.98,10.5,33.38,97.81,5.45,54.48,14.8,1.0,52.95,0.06,42.02,0.64,0.73
C414_S1_I9.tiff,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
C423_S1_I6.tiff,4.19,726317.0,100.0,0.96,0.94,4677.0,309.0,4986.0,11.29,0.3,135.0,287.0,204451.54,10.5,11.63,94.12,5.41,42.1,24.26,1.0,51.21,0.04,30.56,0.65,0.72
C311_S1_I2.tiff,6.75,619258.0,100.05,0.96,0.9,3848.0,446.0,4294.0,12.72,0.25,135.0,291.0,296559.11,7.5,10.35,90.79,5.66,42.8,30.34,1.0,51.26,0.04,38.97,0.64,0.66
C513_S1_I6.tiff,9.1,1040068.0,100.05,0.95,0.86,4842.0,766.0,5608.0,14.29,0.29,45.0,279.0,279213.29,7.5,7.88,83.64,5.78,46.56,40.44,1.0,54.21,0.05,52.94,0.64,0.7
C460_S1_I12.tiff,27.48,2261221.0,100.03,0.9,0.86,10615.0,1744.0,12359.0,17.81,0.29,45.0,290.0,302463.42,10.5,6.26,82.21,5.57,65.68,42.17,1.0,55.15,0.1,126.8,0.66,0.69
C491_S1_I12.tiff,12.83,474454.0,100.01,0.91,0.67,7250.0,3623.0,10873.0,15.78,0.41,45.0,277.0,248888.21,10.5,5.78,64.36,5.04,66.58,59.7,0.99,56.76,0.09,38.64,0.64,0.84
C205_S1_I11.tiff,27.59,2079000.0,99.83,0.93,0.74,6086.0,2112.0,8198.0,17.2,0.33,135.0,278.0,256119.8,7.5,8.2,66.01,5.89,57.82,58.3,0.99,53.75,0.07,144.87,0.63,0.77
C132_S1_I2.tiff,28.53,419492.0,100.07,0.97,0.2,827.0,3291.0,4118.0,18.93,0.2,45.0,288.0,224623.08,13.5,5.17,16.51,5.64,40.03,91.37,0.97,53.63,0.03,23.96,0.65,0.67
C102_S2_I9.tiff,13.31,740108.0,100.07,0.94,0.96,6420.0,289.0,6709.0,15.88,0.41,45.0,283.0,249360.78,10.5,8.19,94.82,5.62,48.28,22.75,1.0,55.53,0.06,41.63,0.64,0.74
C370_S1_I4.tiff,23.02,482916.0,100.04,0.96,0.86,4555.0,738.0,5293.0,18.18,0.21,45.0,275.0,242136.82,16.5,0.0,89.58,5.31,51.71,32.28,0.99,54.29,0.04,22.72,0.66,0.66
C372_S1_I7.tiff,9.39,950766.0,100.08,0.92,0.9,8407.0,924.0,9331.0,14.41,0.29,135.0,279.0,277454.41,10.5,3.73,84.9,5.54,59.54,38.86,1.0,52.89,0.08,53.68,0.64,0.76
C124_S1_I6.tiff,46.63,1026682.0,100.06,0.96,0.9,4301.0,457.0,4758.0,20.64,0.3,45.0,273.0,320600.89,13.5,24.47,92.15,6.64,42.62,28.01,1.0,53.67,0.04,112.76,0.65,0.67
C389_S2_I2.tiff,41.08,780544.0,98.05,0.97,0.75,2780.0,909.0,3689.0,16.68,0.43,45.0,289.0,250143.7,10.5,12.55,70.47,5.2,39.72,54.34,0.99,54.29,0.03,32.25,0.65,0.68
C468_S2_I5.tiff,71.97,1249982.0,98.98,0.95,0.79,4944.0,1315.0,6259.0,20.0,0.85,45.0,275.0,292232.86,7.5,9.29,67.82,5.69,47.45,56.72,0.99,56.75,0.05,61.48,0.64,0.72
C61_S2_I11.tiff,16.5,1532232.0,100.07,0.91,0.47,5298.0,5922.0,11220.0,17.86,0.36,135.0,275.0,274813.6,10.5,2.74,34.62,5.62,63.06,80.86,0.98,55.36,0.09,88.92,0.64,0.85
C201_S1_I7.tiff,19.01,1451083.0,100.12,0.94,0.86,5778.0,972.0,6750.0,15.14,0.28,135.0,280.0,289883.86,7.5,10.29,89.23,5.93,51.56,32.81,1.0,52.62,0.06,101.9,0.64,0.76
C88_S1_I13.tiff,62.79,3492351.0,100.05,0.84,0.91,17496.0,1652.0,19148.0,22.33,0.71,45.0,282.0,271436.71,7.5,10.97,91.77,5.82,88.66,28.69,1.0,53.65,0.16,191.76,0.65,0.78
C90_S2_I4.tiff,47.61,1035893.0,64.63,0.93,0.73,5798.0,2192.0,7990.0,17.05,0.5,45.0,286.0,289452.15,7.5,13.0,77.5,6.03,46.37,47.43,0.99,56.7,0.07,80.28,0.64,0.74
C330_S1_I5.tiff,32.49,1441375.0,100.06,0.94,0.92,6134.0,515.0,6649.0,21.56,0.34,135.0,270.0,249899.29,13.5,22.73,91.65,5.64,48.13,28.89,1.0,57.98,0.06,74.42,0.64,0.74
C395_S1_I14.tiff,46.34,4513300.0,100.04,0.84,0.93,17921.0,1252.0,19173.0,20.08,0.52,135.0,283.0,244732.05,7.5,10.48,93.78,6.57,85.49,24.95,1.0,54.43,0.16,476.4,0.65,0.78
C278_S1_I14.tiff,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
C460_S2_I1.tiff,6.76,347349.0,100.1,0.96,0.94,4731.0,304.0,5035.0,13.35,0.48,45.0,282.0,259966.95,10.5,10.05,93.58,4.95,41.97,25.33,1.0,52.7,0.04,22.02,0.64,0.73
C476_S1_I15.tiff,5.21,3053764.0,100.06,0.89,0.85,11241.0,2004.0,13245.0,12.49,0.16,135.0,274.0,287206.94,4.5,6.59,88.32,6.2,78.47,34.17,1.0,51.0,0.11,272.52,0.65,0.7
C248_S1_I15.tiff,6.34,1809324.0,100.04,0.87,0.84,13529.0,2510.0,16039.0,13.33,0.42,135.0,286.0,271227.26,7.5,10.22,81.52,5.7,80.13,42.99,0.99,50.35,0.13,121.71,0.65,0.71
C451_S2_I6.tiff,4.3,175399.0,100.1,0.97,0.57,2276.0,1737.0,4013.0,12.22,0.47,45.0,286.0,279302.58,25.5,3.45,29.57,5.17,39.57,83.92,0.98,51.58,0.03,10.31,0.64,0.68
C381_S1_I15.tiff,12.75,2816223.0,100.03,0.79,0.8,20160.0,5180.0,25340.0,12.86,0.45,135.0,282.0,284522.66,10.5,5.31,67.79,5.2,93.32,56.75,0.99,50.51,0.21,125.87,0.64,0.84
C94_S2_I10.tiff,15.41,2479303.0,100.06,0.91,0.92,9642.0,789.0,10431.0,15.59,0.33,45.0,281.0,285412.93,7.5,8.63,92.56,5.87,60.18,27.27,1.0,55.71,0.09,142.69,0.66,0.73
C356_S2_I1.tiff,4.91,140390.0,93.52,0.97,1.0,4194.0,4.0,4198.0,11.37,0.37,135.0,291.0,229100.85,10.5,161.09,99.97,4.62,41.39,1.71,1.0,51.83,0.03,9.98,0.65,0.66
C86_S2_I11.tiff,75.42,3053862.0,100.06,0.89,0.71,9060.0,3646.0,12706.0,19.85,0.39,45.0,287.0,312356.92,7.5,6.67,55.31,5.84,67.58,66.85,0.99,57.34,0.11,178.86,0.68,0.71
C379_S2_I13.tiff,6.41,2089900.0,100.02,0.85,0.76,13473.0,4254.0,17727.0,12.5,0.26,135.0,283.0,260773.54,16.5,6.45,71.41,5.57,83.41,53.47,0.99,51.7,0.15,98.98,0.64,0.76
C515_S1_I10.tiff,17.68,3095503.0,100.02,0.89,0.8,10464.0,2626.0,13090.0,15.23,0.16,135.0,290.0,275302.16,10.5,5.98,71.85,6.07,68.44,53.05,1.0,54.55,0.11,223.84,0.67,0.75
C231_S1_I8.tiff,10.46,2640838.0,95.68,0.88,0.78,11454.0,3220.0,14674.0,14.02,0.35,45.0,281.0,253716.08,10.5,3.3,87.6,5.95,110.08,35.21,0.99,54.51,0.12,133.51,0.65,0.72
C162_S1_I6.tiff,36.82,801758.0,100.09,0.96,0.28,1202.0,3033.0,4235.0,18.45,0.31,45.0,290.0,286786.5,7.5,7.05,23.96,5.68,41.83,87.2,0.98,53.84,0.04,45.4,0.65,0.68
C240_S2_I13.tiff,80.85,4024697.0,100.05,0.82,0.87,18325.0,2805.0,21130.0,19.49,2.57,135.0,280.0,295492.2,16.5,7.81,79.16,4.9,89.68,45.65,1.0,53.39,0.18,151.11,0.64,0.74
C73_S1_I6.tiff,11.34,994932.0,100.08,0.95,0.78,4761.0,1352.0,6113.0,16.02,0.23,135.0,282.0,261596.51,16.5,4.09,55.42,5.41,47.37,66.77,0.99,55.05,0.05,43.03,0.64,0.71
C331_S1_I15.tiff,12.6,3995957.0,100.02,0.81,0.8,17916.0,4422.0,22338.0,14.25,0.29,135.0,291.0,290049.36,7.5,5.32,76.79,5.55,92.2,48.18,0.99,53.05,0.19,192.07,0.64,0.73
C267_S1_I12.tiff,9.97,318895.0,100.11,0.92,0.9,8093.0,949.0,9042.0,16.89,0.21,135.0,287.0,224114.05,25.5,11.67,90.59,4.91,74.79,30.67,0.99,54.51,0.08,21.78,0.66,0.7
C381_S2_I4.tiff,9.87,1202484.0,100.08,0.95,0.95,5606.0,309.0,5915.0,13.81,0.23,45.0,294.0,267087.13,7.5,9.87,94.6,5.63,46.42,23.24,1.0,53.29,0.05,56.38,0.64,0.69
C321_S1_I2.tiff,4.26,713422.0,100.08,0.97,0.92,3429.0,290.0,3719.0,11.64,0.21,135.0,280.0,237347.23,10.5,7.15,92.88,5.97,40.33,26.69,1.0,49.07,0.03,51.09,0.66,0.7
C460_S1_I1.tiff,6.46,256319.0,100.04,0.96,0.58,2955.0,2135.0,5090.0,11.83,0.55,135.0,278.0,226272.3,7.5,2.28,25.54,4.84,42.0,86.29,0.98,52.61,0.04,19.36,0.64,0.71
C62_S1_I13.tiff,26.26,1954534.0,100.02,0.82,0.56,12069.0,9636.0,21705.0,17.72,0.45,135.0,285.0,309451.72,13.5,3.03,50.87,5.39,91.96,70.1,0.98,54.57,0.18,119.86,0.64,0.81
C130_S1_I5.tiff,35.32,1219620.0,100.1,0.96,0.9,4346.0,475.0,4821.0,21.03,0.19,135.0,270.0,292602.78,10.5,23.54,90.65,6.21,42.35,30.57,1.0,56.9,0.04,89.07,0.64,0.7
C99_S2_I6.tiff,39.07,921450.0,99.51,0.97,0.78,3004.0,870.0,3874.0,15.97,0.4,45.0,282.0,241129.68,10.5,10.85,71.65,5.62,40.34,53.24,0.99,53.76,0.03,42.63,0.64,0.68
C256_S2_I8.tiff,10.66,1233231.0,100.04,0.94,0.9,6110.0,660.0,6770.0,13.44,0.27,135.0,287.0,263994.98,7.5,8.63,91.34,5.83,52.54,29.44,1.0,53.81,0.06,71.29,0.65,0.71
C132_S2_I15.tiff,8.51,1072843.0,100.08,0.87,0.77,12128.0,3683.0,15811.0,14.01,0.13,135.0,280.0,295366.31,10.5,3.31,75.03,5.3,78.69,49.97,0.99,51.78,0.13,86.69,0.64,0.72
C335_S1_I3.tiff,3.7,946208.0,100.07,0.96,0.93,3952.0,315.0,4267.0,11.71,0.26,135.0,275.0,246363.15,7.5,12.41,93.64,5.76,42.75,25.22,1.0,51.43,0.04,51.75,0.65,0.67
C313_S1_I2.tiff,34.17,2062465.0,53.2,0.94,0.65,4559.0,2460.0,7019.0,15.28,0.81,135.0,288.0,283092.0,1.5,7.38,62.38,5.78,54.38,61.34,0.99,53.35,0.06,113.13,0.66,0.76
C266_S1_I7.tiff,2.71,727869.0,100.08,0.93,0.76,6041.0,1859.0,7900.0,12.3,0.13,135.0,282.0,255036.35,10.5,1.45,75.28,5.31,56.93,49.72,0.99,53.47,0.07,34.0,0.64,0.75
C152_S2_I15.tiff,58.44,4759918.0,100.05,0.85,0.83,15171.0,3125.0,18296.0,18.31,0.44,135.0,296.0,260051.99,4.5,5.65,83.8,5.96,85.04,40.25,1.0,56.55,0.15,410.68,0.63,0.76
C147_S2_I3.tiff,70.32,5028736.0,100.32,0.84,0.79,15520.0,4081.0,19601.0,15.39,1.09,45.0,285.0,316629.1,4.5,7.62,93.62,6.45,144.75,25.25,1.0,54.76,0.16,495.27,0.64,0.66
C254_S2_I7.tiff,13.25,1319478.0,100.03,0.94,0.74,4900.0,1729.0,6629.0,15.48,0.25,45.0,283.0,269212.48,10.5,4.37,78.13,5.93,53.25,46.77,0.99,57.18,0.06,91.68,0.64,0.66
C459_S2_I15.tiff,30.22,4171848.0,100.06,0.87,0.83,13003.0,2640.0,15643.0,20.11,0.21,135.0,284.0,258417.07,10.5,9.1,77.5,6.6,80.36,47.43,1.0,56.29,0.13,613.14,0.65,0.75
C498_S1_I15.tiff,5.89,3493452.0,100.02,0.86,0.92,15337.0,1294.0,16631.0,11.73,0.3,135.0,277.0,250747.95,7.5,8.41,93.04,5.96,82.51,26.38,1.0,52.38,0.14,246.12,0.65,0.71
C521_S2_I15.tiff,56.91,1036544.0,97.93,0.91,0.93,9708.0,707.0,10415.0,23.96,0.66,45.0,284.0,270576.52,16.5,16.67,95.72,5.0,87.12,20.69,1.0,57.14,0.09,43.64,0.67,0.68
C49_S1_I5.tiff,6.94,502370.0,100.02,0.96,0.71,3200.0,1330.0,4530.0,13.71,0.42,135.0,283.0,265425.57,10.5,5.5,65.29,5.49,41.63,58.92,0.99,54.03,0.04,23.92,0.64,0.67
C369_S1_I12.tiff,32.88,925273.0,100.01,0.9,0.79,9487.0,2458.0,11945.0,18.8,0.4,135.0,280.0,272050.31,10.5,8.37,78.25,5.26,71.87,46.63,0.99,53.99,0.1,53.57,0.64,0.71
C230_S1_I4.tiff,76.97,2032570.0,85.45,0.94,0.93,6476.0,498.0,6974.0,28.05,0.67,135.0,279.0,292644.65,7.5,19.88,89.62,5.96,52.8,32.21,1.0,58.21,0.06,245.16,0.67,0.67
C484_S1_I4.tiff,24.6,1501509.0,100.01,0.94,0.94,6462.0,378.0,6840.0,17.18,0.31,135.0,290.0,284244.53,7.5,27.78,94.62,5.59,48.67,23.19,1.0,54.5,0.06,71.71,0.64,0.71
C372_S1_I1.tiff,3.88,423720.0,94.2,0.95,0.44,2585.0,3273.0,5858.0,11.87,0.34,135.0,286.0,258793.37,13.5,1.32,31.2,5.38,47.91,82.95,0.97,53.83,0.05,19.52,0.64,0.71
C368_S1_I4.tiff,16.55,1106767.0,100.02,0.96,0.93,4642.0,356.0,4998.0,17.01,0.2,45.0,288.0,265537.17,13.5,6.95,94.17,5.87,46.33,24.15,1.0,56.12,0.04,59.22,0.65,0.68
C307_S2_I7.tiff,36.59,1219452.0,100.06,0.93,0.8,6472.0,1658.0,8130.0,18.1,0.23,135.0,275.0,296755.86,7.5,7.48,68.53,5.8,59.88,56.1,0.99,54.86,0.07,74.63,0.64,0.81
C350_S1_I9.tiff,31.09,2021575.0,100.06,0.93,0.93,7642.0,619.0,8261.0,17.52,0.24,135.0,280.0,295852.4,13.5,16.93,91.88,5.92,55.08,28.49,1.0,54.08,0.07,132.22,0.63,0.71
C17_S2_I3.tiff,13.75,1182559.0,100.19,0.95,0.6,3479.0,2328.0,5807.0,14.06,0.2,45.0,284.0,314091.36,13.5,6.76,46.51,6.48,49.16,73.14,0.99,52.99,0.05,105.64,0.64,0.67
C14_S1_I7.tiff,24.52,1352691.0,100.1,0.93,0.93,7490.0,533.0,8023.0,19.43,0.56,135.0,281.0,251851.35,10.5,5.27,93.01,5.24,60.9,26.44,1.0,57.73,0.07,56.41,0.65,0.74
C135_S1_I5.tiff,4.68,585331.0,100.05,0.95,0.73,4432.0,1666.0,6098.0,13.16,0.29,135.0,286.0,263469.66,10.5,3.6,63.92,5.44,47.84,60.07,0.99,51.94,0.05,26.88,0.64,0.81
C182_S1_I6.tiff,16.91,502538.0,88.73,0.96,0.45,2105.0,2552.0,4657.0,16.81,0.37,135.0,282.0,283935.43,16.5,2.87,45.12,5.54,47.31,74.08,0.98,56.88,0.04,43.54,0.64,0.68
C80_S1_I14.tiff,14.27,1099196.0,100.07,0.81,0.82,19091.0,4297.0,23388.0,14.98,0.42,45.0,283.0,260682.21,13.5,4.66,78.93,4.93,92.62,45.91,0.99,53.21,0.19,88.6,0.66,0.78
C36_S2_I11.tiff,13.23,1741489.0,100.06,0.94,0.84,6078.0,1134.0,7212.0,16.23,0.23,135.0,278.0,259842.66,13.5,7.69,85.32,5.93,54.33,38.31,1.0,54.06,0.06,99.99,0.66,0.68
C300_S1_I15.tiff,55.7,3589141.0,100.18,0.87,0.55,8547.0,7060.0,15607.0,23.17,0.41,135.0,292.0,322511.85,10.5,5.9,32.43,6.29,82.21,82.2,0.99,55.3,0.13,308.85,0.65,0.71
C432_S1_I3.tiff,0.74,670835.0,99.49,0.95,0.46,3030.0,3498.0,6528.0,9.01,0.3,45.0,288.0,238187.77,16.5,0.0,68.02,5.55,61.75,56.55,0.98,49.44,0.05,55.83,0.63,0.72
C247_S1_I12.tiff,28.92,414542.0,95.27,0.89,0.8,10296.0,2520.0,12816.0,17.72,0.48,45.0,283.0,244999.98,10.5,7.84,73.8,4.8,73.25,51.19,0.99,51.4,0.11,23.13,0.67,0.71
C511_S1_I9.tiff,10.58,1201272.0,100.05,0.95,0.79,4864.0,1283.0,6147.0,14.37,0.3,135.0,289.0,286223.04,7.5,5.78,60.87,5.64,49.77,62.56,0.99,54.6,0.05,62.88,0.64,0.7
C261_S2_I12.tiff,21.61,2208536.0,99.8,0.9,0.76,8863.0,2782.0,11645.0,14.52,0.38,135.0,293.0,300019.07,10.5,6.79,72.93,6.04,71.92,52.03,0.99,54.87,0.1,246.69,0.64,0.81
